case,label
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR7,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
TOR10,0
